date,shift,machine_id,unit,department,reason,duration_minutes
2026-08-04,1,VTX-06,Unit I,Spinning,Voltage fluctuation PBM,12
2026-08-04,1,VTX-09,Unit I,Spinning,Bobbin shortage,80
2026-08-04,1,VTX-12,Unit I,Spinning,Loom runout,28
2026-08-04,1,AJ-04,Unit I,Spinning,Voltage fluctuation PBM,19
2026-08-04,2,TOY-08,Unit I,Weaving,Sort change work,36
2026-08-04,2,TOY-14,Unit I,Weaving,Maintenance - scheduled,121
2026-08-04,2,SUL-03,Unit I,Weaving,Voltage fluctuation PBM,12
2026-08-04,2,SUL-04,Unit I,Weaving,Full cleaning work,103
2026-08-04,2,VTX-03,Unit I,Spinning,Bobbin shortage,72
2026-08-04,2,AJ-01,Unit I,Spinning,Maintenance - scheduled,70
2026-08-04,3,TOY-01,Unit I,Weaving,Full cleaning work,65
2026-08-04,3,TOY-02,Unit I,Weaving,Voltage fluctuation PBM,10
2026-08-04,3,TOY-06,Unit I,Weaving,Loom runout,29
2026-08-04,3,TOY-07,Unit I,Weaving,Bobbin shortage,110
2026-08-04,3,TOY-08,Unit I,Weaving,Weft break PBM,27
2026-08-04,3,TSU-04,Unit I,Weaving,Full cleaning work,123
2026-08-04,3,VTX-08,Unit I,Spinning,Voltage fluctuation PBM,12
2026-08-05,1,TOY-04,Unit I,Weaving,Weft break PBM,34
2026-08-05,1,TOY-06,Unit I,Weaving,Maintenance - scheduled,85
2026-08-05,1,TOY-15,Unit I,Weaving,Sort change work,74
2026-08-05,1,TSU-09,Unit I,Weaving,Traveller change work,21
2026-08-05,1,RF-05,Unit I,Spinning,Bobbin shortage,35
2026-08-05,1,RF-11,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-05,1,VTX-09,Unit I,Spinning,Maintenance - scheduled,85
2026-08-05,1,VTX-12,Unit I,Spinning,Sort change work,84
2026-08-05,1,AJ-01,Unit I,Spinning,Full cleaning work,120
2026-08-05,2,TOY-02,Unit I,Weaving,Bobbin shortage,33
2026-08-05,2,TOY-03,Unit I,Weaving,Maintenance - scheduled,110
2026-08-05,2,TOY-09,Unit I,Weaving,Full cleaning work,138
2026-08-05,2,RF-02,Unit I,Spinning,Loom runout,40
2026-08-05,2,RF-03,Unit I,Spinning,Sort change work,73
2026-08-05,2,RF-11,Unit I,Spinning,Maintenance - scheduled,87
2026-08-05,2,VTX-10,Unit I,Spinning,Traveller change work,22
2026-08-05,2,VTX-12,Unit I,Spinning,Full cleaning work,116
2026-08-05,2,AJ-04,Unit I,Spinning,Weft break PBM,26
2026-08-05,3,TOY-04,Unit I,Weaving,Traveller change work,11
2026-08-05,3,TOY-05,Unit I,Weaving,Sort change work,30
2026-08-05,3,TOY-08,Unit I,Weaving,Voltage fluctuation PBM,16
2026-08-05,3,TOY-11,Unit I,Weaving,Weft break PBM,34
2026-08-05,3,TSU-01,Unit I,Weaving,Traveller change work,27
2026-08-05,3,TSU-09,Unit I,Weaving,Bobbin shortage,96
2026-08-05,3,SUL-01,Unit I,Weaving,Loom runout,50
2026-08-05,3,SUL-05,Unit I,Weaving,Sort change work,35
2026-08-05,3,RF-01,Unit I,Spinning,Weft break PBM,45
2026-08-05,3,RF-03,Unit I,Spinning,Loom runout,47
2026-08-05,3,RF-07,Unit I,Spinning,Full cleaning work,73
2026-08-05,3,RF-11,Unit I,Spinning,Loom runout,57
2026-08-05,3,AJ-05,Unit I,Spinning,Bobbin shortage,48
2026-08-06,1,TOY-06,Unit I,Weaving,Maintenance - scheduled,155
2026-08-06,1,TOY-07,Unit I,Weaving,Sort change work,43
2026-08-06,1,TOY-15,Unit I,Weaving,Sort change work,48
2026-08-06,1,TSU-03,Unit I,Weaving,Voltage fluctuation PBM,17
2026-08-06,1,SUL-05,Unit I,Weaving,Voltage fluctuation PBM,6
2026-08-06,1,RF-03,Unit I,Spinning,Maintenance - scheduled,81
2026-08-06,1,RF-08,Unit I,Spinning,Loom runout,48
2026-08-06,2,TOY-01,Unit I,Weaving,Bobbin shortage,72
2026-08-06,2,TSU-02,Unit I,Weaving,Traveller change work,30
2026-08-06,2,VTX-11,Unit I,Spinning,Sort change work,75
2026-08-06,3,TOY-11,Unit I,Weaving,Sort change work,74
2026-08-06,3,RF-05,Unit I,Spinning,Bobbin shortage,114
2026-08-06,3,RF-06,Unit I,Spinning,Full cleaning work,113
2026-08-06,3,RF-08,Unit I,Spinning,Voltage fluctuation PBM,8
2026-08-06,3,VTX-01,Unit I,Spinning,Traveller change work,24
2026-08-06,3,VTX-02,Unit I,Spinning,Voltage fluctuation PBM,9
2026-08-06,3,VTX-05,Unit I,Spinning,Weft break PBM,31
2026-08-06,3,VTX-11,Unit I,Spinning,Traveller change work,20
2026-08-06,3,AJ-05,Unit I,Spinning,Sort change work,45
2026-08-07,1,TOY-07,Unit I,Weaving,Traveller change work,19
2026-08-07,1,TSU-01,Unit I,Weaving,Bobbin shortage,76
2026-08-07,1,SUL-03,Unit I,Weaving,Maintenance - scheduled,75
2026-08-07,1,SUL-04,Unit I,Weaving,Full cleaning work,95
2026-08-07,1,RF-11,Unit I,Spinning,Loom runout,49
2026-08-07,1,VTX-02,Unit I,Spinning,Bobbin shortage,104
2026-08-07,1,VTX-03,Unit I,Spinning,Voltage fluctuation PBM,19
2026-08-07,1,VTX-05,Unit I,Spinning,Traveller change work,26
2026-08-07,1,VTX-06,Unit I,Spinning,Maintenance - scheduled,73
2026-08-07,1,AJ-01,Unit I,Spinning,Bobbin shortage,32
2026-08-07,2,TOY-02,Unit I,Weaving,Traveller change work,21
2026-08-07,2,TOY-04,Unit I,Weaving,Voltage fluctuation PBM,15
2026-08-07,2,TSU-07,Unit I,Weaving,Loom runout,21
2026-08-07,2,SUL-04,Unit I,Weaving,Traveller change work,22
2026-08-07,2,SUL-05,Unit I,Weaving,Traveller change work,23
2026-08-07,2,RF-09,Unit I,Spinning,Loom runout,29
2026-08-07,2,VTX-01,Unit I,Spinning,Weft break PBM,29
2026-08-07,3,TOY-10,Unit I,Weaving,Sort change work,31
2026-08-07,3,TSU-01,Unit I,Weaving,Voltage fluctuation PBM,6
2026-08-07,3,TSU-08,Unit I,Weaving,Weft break PBM,42
2026-08-07,3,TSU-09,Unit I,Weaving,Loom runout,24
2026-08-07,3,RF-05,Unit I,Spinning,Voltage fluctuation PBM,20
2026-08-07,3,RF-12,Unit I,Spinning,Maintenance - scheduled,153
2026-08-07,3,VTX-08,Unit I,Spinning,Full cleaning work,77
2026-08-08,1,TOY-06,Unit I,Weaving,Weft break PBM,26
2026-08-08,1,TOY-07,Unit I,Weaving,Bobbin shortage,78
2026-08-08,1,TOY-08,Unit I,Weaving,Traveller change work,16
2026-08-08,1,TOY-09,Unit I,Weaving,Maintenance - scheduled,153
2026-08-08,1,TOY-13,Unit I,Weaving,Sort change work,88
2026-08-08,1,TSU-05,Unit I,Weaving,Traveller change work,10
2026-08-08,1,TSU-08,Unit I,Weaving,Traveller change work,29
2026-08-08,1,RF-02,Unit I,Spinning,Maintenance - scheduled,104
2026-08-08,1,RF-07,Unit I,Spinning,Traveller change work,19
2026-08-08,1,RF-10,Unit I,Spinning,Weft break PBM,38
2026-08-08,1,RF-11,Unit I,Spinning,Traveller change work,27
2026-08-08,1,RF-12,Unit I,Spinning,Voltage fluctuation PBM,17
2026-08-08,1,VTX-06,Unit I,Spinning,Full cleaning work,133
2026-08-08,1,AJ-01,Unit I,Spinning,Loom runout,52
2026-08-08,1,AJ-05,Unit I,Spinning,Loom runout,38
2026-08-08,2,TOY-02,Unit I,Weaving,Full cleaning work,106
2026-08-08,2,TOY-13,Unit I,Weaving,Bobbin shortage,108
2026-08-08,2,TOY-15,Unit I,Weaving,Loom runout,21
2026-08-08,2,TSU-03,Unit I,Weaving,Sort change work,40
2026-08-08,2,TSU-10,Unit I,Weaving,Traveller change work,30
2026-08-08,2,SUL-02,Unit I,Weaving,Full cleaning work,132
2026-08-08,2,RF-01,Unit I,Spinning,Traveller change work,15
2026-08-08,2,RF-03,Unit I,Spinning,Maintenance - scheduled,176
2026-08-08,2,RF-11,Unit I,Spinning,Full cleaning work,71
2026-08-08,2,VTX-03,Unit I,Spinning,Weft break PBM,37
2026-08-08,2,VTX-09,Unit I,Spinning,Weft break PBM,20
2026-08-08,3,TOY-03,Unit I,Weaving,Loom runout,60
2026-08-08,3,TOY-06,Unit I,Weaving,Bobbin shortage,72
2026-08-08,3,TOY-12,Unit I,Weaving,Bobbin shortage,114
2026-08-08,3,TOY-14,Unit I,Weaving,Loom runout,26
2026-08-08,3,RF-01,Unit I,Spinning,Voltage fluctuation PBM,17
2026-08-08,3,VTX-08,Unit I,Spinning,Traveller change work,14
2026-08-09,1,TOY-02,Unit I,Weaving,Bobbin shortage,65
2026-08-09,1,TOY-11,Unit I,Weaving,Voltage fluctuation PBM,17
2026-08-09,1,RF-10,Unit I,Spinning,Full cleaning work,88
2026-08-09,1,VTX-05,Unit I,Spinning,Full cleaning work,101
2026-08-09,1,VTX-06,Unit I,Spinning,Bobbin shortage,32
2026-08-09,1,VTX-10,Unit I,Spinning,Bobbin shortage,92
2026-08-09,1,AJ-05,Unit I,Spinning,Full cleaning work,86
2026-08-09,2,TOY-02,Unit I,Weaving,Loom runout,26
2026-08-09,2,TOY-08,Unit I,Weaving,Traveller change work,10
2026-08-09,2,TOY-10,Unit I,Weaving,Sort change work,54
2026-08-09,2,TSU-02,Unit I,Weaving,Loom runout,49
2026-08-09,2,TSU-03,Unit I,Weaving,Voltage fluctuation PBM,14
2026-08-09,2,SUL-01,Unit I,Weaving,Weft break PBM,26
2026-08-09,2,RF-04,Unit I,Spinning,Voltage fluctuation PBM,6
2026-08-09,2,RF-09,Unit I,Spinning,Traveller change work,21
2026-08-09,2,VTX-02,Unit I,Spinning,Full cleaning work,142
2026-08-09,2,VTX-06,Unit I,Spinning,Voltage fluctuation PBM,12
2026-08-09,2,AJ-05,Unit I,Spinning,Full cleaning work,94
2026-08-09,3,TOY-02,Unit I,Weaving,Bobbin shortage,98
2026-08-09,3,TOY-06,Unit I,Weaving,Full cleaning work,122
2026-08-09,3,TOY-08,Unit I,Weaving,Bobbin shortage,81
2026-08-09,3,TOY-14,Unit I,Weaving,Loom runout,36
2026-08-09,3,TSU-01,Unit I,Weaving,Maintenance - scheduled,145
2026-08-09,3,TSU-07,Unit I,Weaving,Maintenance - scheduled,63
2026-08-09,3,SUL-01,Unit I,Weaving,Bobbin shortage,88
2026-08-09,3,RF-11,Unit I,Spinning,Bobbin shortage,92
2026-08-09,3,VTX-11,Unit I,Spinning,Traveller change work,17
2026-08-09,3,AJ-04,Unit I,Spinning,Traveller change work,11
2026-08-10,1,TOY-09,Unit I,Weaving,Maintenance - scheduled,146
2026-08-10,1,TOY-12,Unit I,Weaving,Sort change work,84
2026-08-10,1,TSU-07,Unit I,Weaving,Maintenance - scheduled,161
2026-08-10,1,VTX-01,Unit I,Spinning,Traveller change work,24
2026-08-10,2,TOY-08,Unit I,Weaving,Maintenance - scheduled,108
2026-08-10,2,TOY-12,Unit I,Weaving,Bobbin shortage,101
2026-08-10,2,TOY-13,Unit I,Weaving,Bobbin shortage,103
2026-08-10,2,TSU-05,Unit I,Weaving,Voltage fluctuation PBM,6
2026-08-10,2,TSU-10,Unit I,Weaving,Full cleaning work,131
2026-08-10,2,SUL-04,Unit I,Weaving,Traveller change work,30
2026-08-10,2,RF-02,Unit I,Spinning,Sort change work,37
2026-08-10,2,RF-10,Unit I,Spinning,Traveller change work,16
2026-08-10,2,VTX-06,Unit I,Spinning,Bobbin shortage,76
2026-08-10,2,VTX-10,Unit I,Spinning,Voltage fluctuation PBM,15
2026-08-10,2,AJ-04,Unit I,Spinning,Sort change work,77
2026-08-10,2,AJ-05,Unit I,Spinning,Weft break PBM,44
2026-08-10,3,TOY-05,Unit I,Weaving,Traveller change work,20
2026-08-10,3,TOY-08,Unit I,Weaving,Maintenance - scheduled,176
2026-08-10,3,TOY-11,Unit I,Weaving,Bobbin shortage,62
2026-08-10,3,TSU-02,Unit I,Weaving,Voltage fluctuation PBM,12
2026-08-10,3,TSU-07,Unit I,Weaving,Traveller change work,15
2026-08-10,3,SUL-01,Unit I,Weaving,Voltage fluctuation PBM,6
2026-08-10,3,RF-01,Unit I,Spinning,Full cleaning work,134
2026-08-10,3,RF-06,Unit I,Spinning,Weft break PBM,30
2026-08-10,3,VTX-06,Unit I,Spinning,Traveller change work,19
2026-08-10,3,VTX-10,Unit I,Spinning,Traveller change work,28
2026-08-10,3,VTX-11,Unit I,Spinning,Voltage fluctuation PBM,17
2026-08-11,1,TOY-08,Unit I,Weaving,Maintenance - scheduled,135
2026-08-11,1,RF-01,Unit I,Spinning,Weft break PBM,23
2026-08-11,1,VTX-10,Unit I,Spinning,Sort change work,40
2026-08-11,1,AJ-02,Unit I,Spinning,Loom runout,59
2026-08-11,2,TOY-08,Unit I,Weaving,Bobbin shortage,69
2026-08-11,2,TOY-09,Unit I,Weaving,Traveller change work,15
2026-08-11,2,TOY-10,Unit I,Weaving,Weft break PBM,15
2026-08-11,2,TOY-11,Unit I,Weaving,Maintenance - scheduled,99
2026-08-11,2,TOY-14,Unit I,Weaving,Maintenance - scheduled,106
2026-08-11,2,SUL-04,Unit I,Weaving,Weft break PBM,40
2026-08-11,2,RF-09,Unit I,Spinning,Weft break PBM,38
2026-08-11,2,RF-10,Unit I,Spinning,Bobbin shortage,93
2026-08-11,2,VTX-06,Unit I,Spinning,Sort change work,65
2026-08-11,2,AJ-01,Unit I,Spinning,Voltage fluctuation PBM,11
2026-08-11,3,TOY-01,Unit I,Weaving,Full cleaning work,101
2026-08-11,3,TOY-03,Unit I,Weaving,Sort change work,31
2026-08-11,3,TOY-05,Unit I,Weaving,Voltage fluctuation PBM,10
2026-08-11,3,TOY-08,Unit I,Weaving,Traveller change work,12
2026-08-11,3,TSU-10,Unit I,Weaving,Voltage fluctuation PBM,5
2026-08-11,3,RF-05,Unit I,Spinning,Voltage fluctuation PBM,6
2026-08-11,3,RF-11,Unit I,Spinning,Maintenance - scheduled,83
2026-08-12,1,TOY-06,Unit I,Weaving,Full cleaning work,91
2026-08-12,1,TOY-08,Unit I,Weaving,Voltage fluctuation PBM,19
2026-08-12,1,TOY-12,Unit I,Weaving,Voltage fluctuation PBM,19
2026-08-12,1,RF-03,Unit I,Spinning,Traveller change work,23
2026-08-12,1,RF-09,Unit I,Spinning,Full cleaning work,84
2026-08-12,1,RF-12,Unit I,Spinning,Traveller change work,21
2026-08-12,1,VTX-01,Unit I,Spinning,Loom runout,45
2026-08-12,1,VTX-02,Unit I,Spinning,Traveller change work,14
2026-08-12,1,VTX-06,Unit I,Spinning,Full cleaning work,101
2026-08-12,1,AJ-01,Unit I,Spinning,Sort change work,39
2026-08-12,2,TSU-01,Unit I,Weaving,Bobbin shortage,45
2026-08-12,2,SUL-02,Unit I,Weaving,Weft break PBM,38
2026-08-12,2,SUL-03,Unit I,Weaving,Voltage fluctuation PBM,18
2026-08-12,2,SUL-04,Unit I,Weaving,Traveller change work,29
2026-08-12,2,RF-06,Unit I,Spinning,Traveller change work,27
2026-08-12,2,RF-12,Unit I,Spinning,Full cleaning work,113
2026-08-12,2,VTX-02,Unit I,Spinning,Full cleaning work,140
2026-08-12,2,VTX-03,Unit I,Spinning,Bobbin shortage,72
2026-08-12,2,VTX-10,Unit I,Spinning,Sort change work,75
2026-08-12,2,AJ-03,Unit I,Spinning,Voltage fluctuation PBM,19
2026-08-12,3,TOY-14,Unit I,Weaving,Voltage fluctuation PBM,16
2026-08-12,3,SUL-03,Unit I,Weaving,Loom runout,29
2026-08-12,3,RF-01,Unit I,Spinning,Full cleaning work,97
2026-08-12,3,RF-03,Unit I,Spinning,Weft break PBM,36
2026-08-12,3,VTX-03,Unit I,Spinning,Voltage fluctuation PBM,12
2026-08-12,3,VTX-06,Unit I,Spinning,Weft break PBM,33
2026-08-12,3,VTX-07,Unit I,Spinning,Traveller change work,20
2026-08-13,1,TOY-11,Unit I,Weaving,Full cleaning work,126
2026-08-13,1,SUL-05,Unit I,Weaving,Sort change work,54
2026-08-13,1,RF-09,Unit I,Spinning,Maintenance - scheduled,179
2026-08-13,1,RF-11,Unit I,Spinning,Loom runout,26
2026-08-13,1,AJ-04,Unit I,Spinning,Loom runout,32
2026-08-13,2,TOY-07,Unit I,Weaving,Full cleaning work,113
2026-08-13,2,TOY-08,Unit I,Weaving,Weft break PBM,40
2026-08-13,2,TSU-01,Unit I,Weaving,Traveller change work,24
2026-08-13,2,SUL-01,Unit I,Weaving,Maintenance - scheduled,178
2026-08-13,2,RF-03,Unit I,Spinning,Maintenance - scheduled,97
2026-08-13,2,VTX-02,Unit I,Spinning,Weft break PBM,43
2026-08-13,2,VTX-05,Unit I,Spinning,Weft break PBM,44
2026-08-13,2,VTX-08,Unit I,Spinning,Loom runout,48
2026-08-13,3,TOY-02,Unit I,Weaving,Loom runout,48
2026-08-13,3,TOY-05,Unit I,Weaving,Voltage fluctuation PBM,14
2026-08-13,3,TOY-08,Unit I,Weaving,Voltage fluctuation PBM,18
2026-08-13,3,TOY-11,Unit I,Weaving,Traveller change work,17
2026-08-13,3,TOY-12,Unit I,Weaving,Weft break PBM,24
2026-08-13,3,RF-05,Unit I,Spinning,Loom runout,44
2026-08-13,3,RF-07,Unit I,Spinning,Traveller change work,21
2026-08-13,3,VTX-02,Unit I,Spinning,Voltage fluctuation PBM,15
2026-08-13,3,VTX-04,Unit I,Spinning,Traveller change work,29
2026-08-13,3,VTX-06,Unit I,Spinning,Sort change work,60
2026-08-14,1,TSU-06,Unit I,Weaving,Sort change work,38
2026-08-14,1,TSU-08,Unit I,Weaving,Traveller change work,12
2026-08-14,1,SUL-03,Unit I,Weaving,Bobbin shortage,107
2026-08-14,1,SUL-05,Unit I,Weaving,Maintenance - scheduled,115
2026-08-14,1,RF-04,Unit I,Spinning,Traveller change work,15
2026-08-14,2,TOY-03,Unit I,Weaving,Loom runout,24
2026-08-14,2,TOY-05,Unit I,Weaving,Weft break PBM,25
2026-08-14,2,TOY-06,Unit I,Weaving,Full cleaning work,100
2026-08-14,2,TOY-12,Unit I,Weaving,Voltage fluctuation PBM,17
2026-08-14,2,TOY-13,Unit I,Weaving,Sort change work,86
2026-08-14,2,TSU-10,Unit I,Weaving,Traveller change work,22
2026-08-14,2,RF-01,Unit I,Spinning,Weft break PBM,26
2026-08-14,2,VTX-04,Unit I,Spinning,Maintenance - scheduled,147
2026-08-14,2,VTX-07,Unit I,Spinning,Maintenance - scheduled,89
2026-08-14,2,AJ-03,Unit I,Spinning,Maintenance - scheduled,168
2026-08-14,2,AJ-04,Unit I,Spinning,Voltage fluctuation PBM,9
2026-08-14,3,TOY-08,Unit I,Weaving,Voltage fluctuation PBM,13
2026-08-14,3,TOY-10,Unit I,Weaving,Traveller change work,23
2026-08-14,3,TOY-13,Unit I,Weaving,Traveller change work,18
2026-08-14,3,TSU-03,Unit I,Weaving,Bobbin shortage,120
2026-08-14,3,TSU-07,Unit I,Weaving,Full cleaning work,95
2026-08-14,3,TSU-08,Unit I,Weaving,Loom runout,47
2026-08-14,3,SUL-01,Unit I,Weaving,Full cleaning work,143
2026-08-14,3,RF-06,Unit I,Spinning,Traveller change work,13
2026-08-14,3,RF-11,Unit I,Spinning,Sort change work,38
2026-08-14,3,VTX-11,Unit I,Spinning,Voltage fluctuation PBM,20
2026-08-15,1,TOY-02,Unit I,Weaving,Sort change work,82
2026-08-15,1,SUL-02,Unit I,Weaving,Full cleaning work,144
2026-08-15,1,RF-11,Unit I,Spinning,Loom runout,27
2026-08-15,1,VTX-08,Unit I,Spinning,Full cleaning work,149
2026-08-15,1,VTX-10,Unit I,Spinning,Traveller change work,16
2026-08-15,2,TSU-03,Unit I,Weaving,Bobbin shortage,33
2026-08-15,2,RF-09,Unit I,Spinning,Weft break PBM,30
2026-08-15,2,RF-11,Unit I,Spinning,Sort change work,39
2026-08-15,2,VTX-11,Unit I,Spinning,Sort change work,44
2026-08-15,2,VTX-12,Unit I,Spinning,Sort change work,89
2026-08-15,3,TOY-02,Unit I,Weaving,Maintenance - scheduled,79
2026-08-15,3,TOY-03,Unit I,Weaving,Sort change work,38
2026-08-15,3,TOY-08,Unit I,Weaving,Weft break PBM,28
2026-08-15,3,TOY-09,Unit I,Weaving,Bobbin shortage,69
2026-08-15,3,TSU-02,Unit I,Weaving,Sort change work,40
2026-08-15,3,VTX-06,Unit I,Spinning,Loom runout,49
2026-08-15,3,VTX-08,Unit I,Spinning,Maintenance - scheduled,63
2026-08-15,3,VTX-10,Unit I,Spinning,Full cleaning work,146
2026-08-15,3,VTX-11,Unit I,Spinning,Weft break PBM,16
2026-08-16,1,TOY-05,Unit I,Weaving,Sort change work,66
2026-08-16,1,TOY-08,Unit I,Weaving,Bobbin shortage,35
2026-08-16,1,TSU-02,Unit I,Weaving,Loom runout,30
2026-08-16,1,RF-02,Unit I,Spinning,Bobbin shortage,41
2026-08-16,1,VTX-09,Unit I,Spinning,Traveller change work,25
2026-08-16,1,VTX-10,Unit I,Spinning,Bobbin shortage,34
2026-08-16,1,AJ-04,Unit I,Spinning,Bobbin shortage,78
2026-08-16,2,TOY-10,Unit I,Weaving,Loom runout,50
2026-08-16,2,TOY-13,Unit I,Weaving,Maintenance - scheduled,143
2026-08-16,2,TOY-14,Unit I,Weaving,Voltage fluctuation PBM,6
2026-08-16,2,TSU-08,Unit I,Weaving,Weft break PBM,19
2026-08-16,2,RF-11,Unit I,Spinning,Bobbin shortage,114
2026-08-16,2,VTX-07,Unit I,Spinning,Traveller change work,24
2026-08-16,2,VTX-12,Unit I,Spinning,Traveller change work,17
2026-08-16,3,TOY-09,Unit I,Weaving,Voltage fluctuation PBM,6
2026-08-16,3,TOY-13,Unit I,Weaving,Bobbin shortage,56
2026-08-16,3,TSU-02,Unit I,Weaving,Full cleaning work,148
2026-08-16,3,RF-08,Unit I,Spinning,Voltage fluctuation PBM,20
2026-08-16,3,VTX-02,Unit I,Spinning,Sort change work,67
2026-08-16,3,VTX-05,Unit I,Spinning,Voltage fluctuation PBM,20
2026-08-16,3,VTX-08,Unit I,Spinning,Bobbin shortage,40
2026-08-17,1,TOY-07,Unit I,Weaving,Sort change work,76
2026-08-17,1,TSU-03,Unit I,Weaving,Full cleaning work,112
2026-08-17,1,TSU-09,Unit I,Weaving,Sort change work,58
2026-08-17,1,RF-03,Unit I,Spinning,Loom runout,33
2026-08-17,1,RF-05,Unit I,Spinning,Sort change work,65
2026-08-17,1,RF-11,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-17,1,VTX-07,Unit I,Spinning,Weft break PBM,20
2026-08-17,1,VTX-12,Unit I,Spinning,Sort change work,88
2026-08-17,2,TOY-11,Unit I,Weaving,Bobbin shortage,78
2026-08-17,2,TSU-02,Unit I,Weaving,Traveller change work,14
2026-08-17,2,VTX-12,Unit I,Spinning,Loom runout,26
2026-08-17,3,TOY-02,Unit I,Weaving,Maintenance - scheduled,89
2026-08-17,3,TOY-04,Unit I,Weaving,Voltage fluctuation PBM,13
2026-08-17,3,TOY-14,Unit I,Weaving,Bobbin shortage,33
2026-08-17,3,TSU-08,Unit I,Weaving,Weft break PBM,45
2026-08-17,3,SUL-01,Unit I,Weaving,Maintenance - scheduled,122
2026-08-18,1,TOY-02,Unit I,Weaving,Loom runout,45
2026-08-18,1,TOY-07,Unit I,Weaving,Sort change work,60
2026-08-18,1,TOY-09,Unit I,Weaving,Sort change work,49
2026-08-18,1,TSU-01,Unit I,Weaving,Loom runout,55
2026-08-18,1,TSU-08,Unit I,Weaving,Loom runout,27
2026-08-18,1,RF-01,Unit I,Spinning,Weft break PBM,39
2026-08-18,1,RF-03,Unit I,Spinning,Traveller change work,26
2026-08-18,1,RF-04,Unit I,Spinning,Traveller change work,11
2026-08-18,1,RF-05,Unit I,Spinning,Voltage fluctuation PBM,6
2026-08-18,1,VTX-06,Unit I,Spinning,Weft break PBM,31
2026-08-18,2,TOY-02,Unit I,Weaving,Loom runout,50
2026-08-18,2,TOY-10,Unit I,Weaving,Maintenance - scheduled,69
2026-08-18,2,TOY-15,Unit I,Weaving,Bobbin shortage,56
2026-08-18,2,SUL-04,Unit I,Weaving,Maintenance - scheduled,73
2026-08-18,2,RF-03,Unit I,Spinning,Weft break PBM,32
2026-08-18,2,RF-08,Unit I,Spinning,Bobbin shortage,73
2026-08-18,2,RF-11,Unit I,Spinning,Traveller change work,29
2026-08-18,2,VTX-04,Unit I,Spinning,Maintenance - scheduled,83
2026-08-18,3,TSU-02,Unit I,Weaving,Loom runout,27
2026-08-18,3,TSU-06,Unit I,Weaving,Bobbin shortage,98
2026-08-18,3,TSU-10,Unit I,Weaving,Full cleaning work,103
2026-08-18,3,SUL-05,Unit I,Weaving,Voltage fluctuation PBM,5
2026-08-18,3,RF-09,Unit I,Spinning,Traveller change work,10
2026-08-18,3,RF-11,Unit I,Spinning,Bobbin shortage,112
2026-08-19,1,TOY-02,Unit I,Weaving,Maintenance - scheduled,62
2026-08-19,1,TOY-03,Unit I,Weaving,Loom runout,46
2026-08-19,1,TOY-08,Unit I,Weaving,Maintenance - scheduled,164
2026-08-19,1,TSU-04,Unit I,Weaving,Bobbin shortage,38
2026-08-19,1,SUL-03,Unit I,Weaving,Loom runout,28
2026-08-19,2,TOY-02,Unit I,Weaving,Voltage fluctuation PBM,19
2026-08-19,2,TOY-05,Unit I,Weaving,Maintenance - scheduled,64
2026-08-19,2,TOY-09,Unit I,Weaving,Voltage fluctuation PBM,17
2026-08-19,2,RF-11,Unit I,Spinning,Weft break PBM,21
2026-08-19,2,VTX-02,Unit I,Spinning,Weft break PBM,29
2026-08-19,2,VTX-03,Unit I,Spinning,Traveller change work,25
2026-08-19,2,VTX-05,Unit I,Spinning,Bobbin shortage,120
2026-08-19,2,VTX-10,Unit I,Spinning,Weft break PBM,33
2026-08-19,3,TSU-06,Unit I,Weaving,Bobbin shortage,59
2026-08-19,3,VTX-03,Unit I,Spinning,Traveller change work,25
2026-08-19,3,VTX-07,Unit I,Spinning,Voltage fluctuation PBM,9
2026-08-20,1,TOY-02,Unit I,Weaving,Bobbin shortage,111
2026-08-20,1,TOY-04,Unit I,Weaving,Maintenance - scheduled,88
2026-08-20,1,TSU-10,Unit I,Weaving,Full cleaning work,134
2026-08-20,1,VTX-03,Unit I,Spinning,Full cleaning work,83
2026-08-20,2,TOY-02,Unit I,Weaving,Full cleaning work,101
2026-08-20,2,TOY-15,Unit I,Weaving,Loom runout,57
2026-08-20,2,TSU-01,Unit I,Weaving,Bobbin shortage,80
2026-08-20,2,TSU-02,Unit I,Weaving,Maintenance - scheduled,86
2026-08-20,2,TSU-07,Unit I,Weaving,Bobbin shortage,37
2026-08-20,2,RF-02,Unit I,Spinning,Full cleaning work,76
2026-08-20,2,VTX-02,Unit I,Spinning,Traveller change work,24
2026-08-20,2,VTX-10,Unit I,Spinning,Sort change work,77
2026-08-20,2,AJ-01,Unit I,Spinning,Bobbin shortage,65
2026-08-20,3,TOY-14,Unit I,Weaving,Traveller change work,28
2026-08-20,3,TSU-09,Unit I,Weaving,Weft break PBM,20
2026-08-20,3,SUL-01,Unit I,Weaving,Weft break PBM,17
2026-08-20,3,VTX-03,Unit I,Spinning,Bobbin shortage,114
2026-08-21,1,TOY-03,Unit I,Weaving,Traveller change work,16
2026-08-21,1,TOY-07,Unit I,Weaving,Traveller change work,25
2026-08-21,1,TOY-14,Unit I,Weaving,Traveller change work,11
2026-08-21,1,TSU-02,Unit I,Weaving,Bobbin shortage,36
2026-08-21,1,TSU-03,Unit I,Weaving,Loom runout,28
2026-08-21,1,SUL-04,Unit I,Weaving,Bobbin shortage,100
2026-08-21,1,RF-01,Unit I,Spinning,Weft break PBM,41
