date,shift,machine_id,unit,fabric_style,revenue
2026-06-05,3,TOY-14,Unit I,Liveaco Compact,4082.52
2026-06-05,3,TOY-15,Unit I,Liveaco Compact,4291.87
2026-06-05,3,TSU-01,Unit I,VSF Export,3686.63
2026-06-05,3,TSU-02,Unit I,Liveaco Compact,2686.7
2026-06-05,3,TSU-03,Unit I,VSF Export,3330.57
2026-06-05,3,TSU-04,Unit I,VSF Export,3479.56
2026-06-05,3,TSU-05,Unit I,Liveaco Compact,3078.87
2026-06-05,3,TSU-06,Unit I,Excel Slub,2979.84
2026-06-05,3,TSU-07,Unit I,VSF Export,3296.9
2026-06-05,3,TSU-08,Unit I,VSF Export,3144.05
2026-06-05,3,TSU-09,Unit I,Excel Slub,3173.29
2026-06-05,3,TSU-10,Unit I,VSF Export,3437.45
2026-06-05,3,SUL-01,Unit I,VSF Export,626.39
2026-06-05,3,SUL-02,Unit I,Excel Slub,550.87
2026-06-05,3,SUL-03,Unit I,VSF Export,613.38
2026-06-05,3,SUL-04,Unit I,Excel Slub,601.54
2026-06-05,3,SUL-05,Unit I,VSF Export,653.93
2026-06-06,1,TOY-01,Unit I,Liveaco Compact,4101.39
2026-06-06,1,TOY-02,Unit I,Liveaco Compact,3242.0
2026-06-06,1,TOY-03,Unit I,Liveaco Compact,4179.63
2026-06-06,1,TOY-04,Unit I,VSF Export,5279.13
2026-06-06,1,TOY-05,Unit I,VSF Export,5578.96
2026-06-06,1,TOY-06,Unit I,Liveaco Compact,4271.0
2026-06-06,1,TOY-07,Unit I,Excel Slub,4529.96
2026-06-06,1,TOY-08,Unit I,Excel Slub,3701.84
2026-06-06,1,TOY-09,Unit I,Liveaco Compact,4686.76
2026-06-06,1,TOY-10,Unit I,VSF Export,5283.91
2026-06-06,1,TOY-11,Unit I,Liveaco Compact,4383.7
2026-06-06,1,TOY-12,Unit I,Liveaco Compact,3770.39
2026-06-06,1,TOY-13,Unit I,VSF Export,5254.83
2026-06-06,1,TOY-14,Unit I,VSF Export,5641.44
2026-06-06,1,TOY-15,Unit I,VSF Export,4470.38
2026-06-06,1,TSU-01,Unit I,Liveaco Compact,2676.65
2026-06-06,1,TSU-02,Unit I,VSF Export,3264.31
2026-06-06,1,TSU-03,Unit I,Liveaco Compact,2971.09
2026-06-06,1,TSU-04,Unit I,Excel Slub,3393.9
2026-06-06,1,TSU-05,Unit I,VSF Export,3712.11
2026-06-06,1,TSU-06,Unit I,VSF Export,3333.4
2026-06-06,1,TSU-07,Unit I,Excel Slub,2595.14
2026-06-06,1,TSU-08,Unit I,VSF Export,3342.44
2026-06-06,1,TSU-09,Unit I,Excel Slub,3058.91
2026-06-06,1,TSU-10,Unit I,Excel Slub,3341.29
2026-06-06,1,SUL-01,Unit I,Liveaco Compact,458.68
2026-06-06,1,SUL-02,Unit I,Excel Slub,552.52
2026-06-06,1,SUL-03,Unit I,Liveaco Compact,520.98
2026-06-06,1,SUL-04,Unit I,VSF Export,687.78
2026-06-06,1,SUL-05,Unit I,Liveaco Compact,480.48
2026-06-06,2,TOY-01,Unit I,Liveaco Compact,4574.47
2026-06-06,2,TOY-02,Unit I,Liveaco Compact,2926.8
2026-06-06,2,TOY-03,Unit I,Excel Slub,3694.83
2026-06-06,2,TOY-04,Unit I,VSF Export,5021.03
2026-06-06,2,TOY-05,Unit I,Excel Slub,4192.15
2026-06-06,2,TOY-06,Unit I,VSF Export,5183.36
2026-06-06,2,TOY-07,Unit I,Excel Slub,4586.41
2026-06-06,2,TOY-08,Unit I,Excel Slub,3750.59
2026-06-06,2,TOY-09,Unit I,Excel Slub,3842.27
2026-06-06,2,TOY-10,Unit I,Excel Slub,4960.16
2026-06-06,2,TOY-11,Unit I,Liveaco Compact,4126.92
2026-06-06,2,TOY-12,Unit I,Liveaco Compact,4070.52
2026-06-06,2,TOY-13,Unit I,VSF Export,5058.05
2026-06-06,2,TOY-14,Unit I,Liveaco Compact,3812.76
2026-06-06,2,TOY-15,Unit I,VSF Export,5515.39
2026-06-06,2,TSU-01,Unit I,Liveaco Compact,2920.09
2026-06-06,2,TSU-02,Unit I,VSF Export,3451.64
2026-06-06,2,TSU-03,Unit I,VSF Export,3539.75
2026-06-06,2,TSU-04,Unit I,Liveaco Compact,2670.38
2026-06-06,2,TSU-05,Unit I,Excel Slub,3399.95
2026-06-06,2,TSU-06,Unit I,VSF Export,3161.58
2026-06-06,2,TSU-07,Unit I,Excel Slub,3265.24
2026-06-06,2,TSU-08,Unit I,VSF Export,3317.86
2026-06-06,2,TSU-09,Unit I,Liveaco Compact,2793.78
2026-06-06,2,TSU-10,Unit I,Liveaco Compact,3010.82
2026-06-06,2,SUL-01,Unit I,Liveaco Compact,457.93
2026-06-06,2,SUL-02,Unit I,Excel Slub,596.61
2026-06-06,2,SUL-03,Unit I,VSF Export,620.15
2026-06-06,2,SUL-04,Unit I,Liveaco Compact,499.37
2026-06-06,2,SUL-05,Unit I,Liveaco Compact,535.06
2026-06-06,3,TOY-01,Unit I,VSF Export,4623.86
2026-06-06,3,TOY-02,Unit I,Liveaco Compact,3827.9
2026-06-06,3,TOY-03,Unit I,Liveaco Compact,4133.48
2026-06-06,3,TOY-04,Unit I,Liveaco Compact,3991.31
2026-06-06,3,TOY-05,Unit I,Liveaco Compact,3951.64
2026-06-06,3,TOY-06,Unit I,VSF Export,5684.26
2026-06-06,3,TOY-07,Unit I,Excel Slub,4690.82
2026-06-06,3,TOY-08,Unit I,Excel Slub,3877.18
2026-06-06,3,TOY-09,Unit I,Excel Slub,4091.29
2026-06-06,3,TOY-10,Unit I,Excel Slub,4670.85
2026-06-06,3,TOY-11,Unit I,VSF Export,4899.42
2026-06-06,3,TOY-12,Unit I,Liveaco Compact,4433.48
2026-06-06,3,TOY-13,Unit I,Excel Slub,4504.58
2026-06-06,3,TOY-14,Unit I,Liveaco Compact,3561.12
2026-06-06,3,TOY-15,Unit I,VSF Export,4754.41
2026-06-06,3,TSU-01,Unit I,Excel Slub,2775.21
2026-06-06,3,TSU-02,Unit I,Excel Slub,3207.15
2026-06-06,3,TSU-03,Unit I,Liveaco Compact,2764.21
2026-06-06,3,TSU-04,Unit I,Liveaco Compact,2987.5
2026-06-06,3,TSU-05,Unit I,Excel Slub,3359.65
2026-06-06,3,TSU-06,Unit I,VSF Export,3836.2
2026-06-06,3,TSU-07,Unit I,Liveaco Compact,2898.28
2026-06-06,3,TSU-08,Unit I,Excel Slub,3219.77
2026-06-06,3,TSU-09,Unit I,Excel Slub,3069.68
2026-06-06,3,TSU-10,Unit I,Liveaco Compact,2876.72
2026-06-06,3,SUL-01,Unit I,Excel Slub,614.04
2026-06-06,3,SUL-02,Unit I,Excel Slub,491.49
2026-06-06,3,SUL-03,Unit I,VSF Export,604.22
2026-06-06,3,SUL-04,Unit I,VSF Export,568.49
2026-06-06,3,SUL-05,Unit I,Excel Slub,572.67
2026-06-07,1,TOY-01,Unit I,VSF Export,4847.89
2026-06-07,1,TOY-02,Unit I,Liveaco Compact,2743.22
2026-06-07,1,TOY-03,Unit I,Liveaco Compact,4213.03
2026-06-07,1,TOY-04,Unit I,Liveaco Compact,3801.9
2026-06-07,1,TOY-05,Unit I,Liveaco Compact,3501.8
2026-06-07,1,TOY-06,Unit I,VSF Export,5504.27
2026-06-07,1,TOY-07,Unit I,Excel Slub,4143.04
2026-06-07,1,TOY-08,Unit I,Excel Slub,3886.99
2026-06-07,1,TOY-09,Unit I,Excel Slub,4484.89
2026-06-07,1,TOY-10,Unit I,Liveaco Compact,3907.57
2026-06-07,1,TOY-11,Unit I,Liveaco Compact,4092.57
2026-06-07,1,TOY-12,Unit I,Liveaco Compact,3653.53
2026-06-07,1,TOY-13,Unit I,Liveaco Compact,4082.29
2026-06-07,1,TOY-14,Unit I,VSF Export,4814.91
2026-06-07,1,TOY-15,Unit I,Liveaco Compact,3452.79
2026-06-07,1,TSU-01,Unit I,Liveaco Compact,2665.2
2026-06-07,1,TSU-02,Unit I,Liveaco Compact,2934.49
2026-06-07,1,TSU-03,Unit I,VSF Export,3911.75
2026-06-07,1,TSU-04,Unit I,Liveaco Compact,2826.8
2026-06-07,1,TSU-05,Unit I,Liveaco Compact,2666.7
2026-06-07,1,TSU-06,Unit I,Liveaco Compact,2657.9
2026-06-07,1,TSU-07,Unit I,Liveaco Compact,3247.85
2026-06-07,1,TSU-08,Unit I,Liveaco Compact,2806.78
2026-06-07,1,TSU-09,Unit I,Liveaco Compact,2807.36
2026-06-07,1,TSU-10,Unit I,Excel Slub,3284.49
2026-06-07,1,SUL-01,Unit I,VSF Export,656.64
2026-06-07,1,SUL-02,Unit I,VSF Export,571.94
2026-06-07,1,SUL-03,Unit I,VSF Export,556.63
2026-06-07,1,SUL-04,Unit I,Liveaco Compact,523.39
2026-06-07,1,SUL-05,Unit I,Liveaco Compact,480.54
2026-06-07,2,TOY-01,Unit I,Liveaco Compact,4530.63
2026-06-07,2,TOY-02,Unit I,VSF Export,3933.19
2026-06-07,2,TOY-03,Unit I,Liveaco Compact,3532.66
2026-06-07,2,TOY-04,Unit I,Excel Slub,4307.25
2026-06-07,2,TOY-05,Unit I,Excel Slub,4038.43
2026-06-07,2,TOY-06,Unit I,Excel Slub,4521.76
2026-06-07,2,TOY-07,Unit I,Excel Slub,4203.51
2026-06-07,2,TOY-08,Unit I,Liveaco Compact,3048.58
2026-06-07,2,TOY-09,Unit I,Liveaco Compact,4275.14
2026-06-07,2,TOY-10,Unit I,Excel Slub,4894.58
2026-06-07,2,TOY-11,Unit I,VSF Export,4728.0
2026-06-07,2,TOY-12,Unit I,VSF Export,5131.31
2026-06-07,2,TOY-13,Unit I,Liveaco Compact,4287.64
2026-06-07,2,TOY-14,Unit I,VSF Export,4817.71
2026-06-07,2,TOY-15,Unit I,VSF Export,5125.39
2026-06-07,2,TSU-01,Unit I,Liveaco Compact,3119.88
2026-06-07,2,TSU-02,Unit I,Excel Slub,2910.07
2026-06-07,2,TSU-03,Unit I,VSF Export,3306.67
2026-06-07,2,TSU-04,Unit I,Liveaco Compact,2699.58
2026-06-07,2,TSU-05,Unit I,Liveaco Compact,2792.54
2026-06-07,2,TSU-06,Unit I,VSF Export,3519.82
2026-06-07,2,TSU-07,Unit I,Excel Slub,2947.01
2026-06-07,2,TSU-08,Unit I,VSF Export,3217.09
2026-06-07,2,TSU-09,Unit I,Liveaco Compact,3029.87
2026-06-07,2,TSU-10,Unit I,VSF Export,3172.07
2026-06-07,2,SUL-01,Unit I,Excel Slub,506.49
2026-06-07,2,SUL-02,Unit I,Liveaco Compact,461.59
2026-06-07,2,SUL-03,Unit I,Liveaco Compact,526.37
2026-06-07,2,SUL-04,Unit I,VSF Export,610.75
2026-06-07,2,SUL-05,Unit I,Excel Slub,528.41
2026-06-07,3,TOY-01,Unit I,Excel Slub,4706.81
2026-06-07,3,TOY-02,Unit I,Excel Slub,4352.01
2026-06-07,3,TOY-03,Unit I,Excel Slub,4599.65
2026-06-07,3,TOY-04,Unit I,Excel Slub,4016.32
2026-06-07,3,TOY-05,Unit I,Excel Slub,3957.54
2026-06-07,3,TOY-06,Unit I,VSF Export,5037.28
2026-06-07,3,TOY-07,Unit I,VSF Export,4624.36
2026-06-07,3,TOY-08,Unit I,Excel Slub,3811.53
2026-06-07,3,TOY-09,Unit I,VSF Export,4938.75
2026-06-07,3,TOY-10,Unit I,VSF Export,4383.94
2026-06-07,3,TOY-11,Unit I,Liveaco Compact,3931.41
2026-06-07,3,TOY-12,Unit I,VSF Export,5046.74
2026-06-07,3,TOY-13,Unit I,Excel Slub,3979.03
2026-06-07,3,TOY-14,Unit I,Liveaco Compact,4497.88
2026-06-07,3,TOY-15,Unit I,VSF Export,4194.4
2026-06-07,3,TSU-01,Unit I,Excel Slub,2912.92
2026-06-07,3,TSU-02,Unit I,Excel Slub,3220.57
2026-06-07,3,TSU-03,Unit I,Liveaco Compact,2695.68
2026-06-07,3,TSU-04,Unit I,VSF Export,3400.72
2026-06-07,3,TSU-05,Unit I,VSF Export,3812.11
2026-06-07,3,TSU-06,Unit I,Liveaco Compact,2848.78
2026-06-07,3,TSU-07,Unit I,Liveaco Compact,2732.56
2026-06-07,3,TSU-08,Unit I,VSF Export,3099.36
2026-06-07,3,TSU-09,Unit I,VSF Export,3231.44
2026-06-07,3,TSU-10,Unit I,VSF Export,3541.2
2026-06-07,3,SUL-01,Unit I,Excel Slub,585.23
2026-06-07,3,SUL-02,Unit I,Liveaco Compact,520.83
2026-06-07,3,SUL-03,Unit I,Liveaco Compact,522.23
2026-06-07,3,SUL-04,Unit I,VSF Export,527.89
2026-06-07,3,SUL-05,Unit I,Liveaco Compact,576.74
2026-06-08,1,TOY-01,Unit I,Excel Slub,4556.07
2026-06-08,1,TOY-02,Unit I,Excel Slub,3651.04
2026-06-08,1,TOY-03,Unit I,Excel Slub,4411.46
2026-06-08,1,TOY-04,Unit I,Liveaco Compact,4132.65
2026-06-08,1,TOY-05,Unit I,Excel Slub,4547.61
2026-06-08,1,TOY-06,Unit I,Liveaco Compact,4225.99
2026-06-08,1,TOY-07,Unit I,Excel Slub,4220.99
2026-06-08,1,TOY-08,Unit I,Liveaco Compact,3233.88
2026-06-08,1,TOY-09,Unit I,Liveaco Compact,4029.52
2026-06-08,1,TOY-10,Unit I,VSF Export,5108.49
2026-06-08,1,TOY-11,Unit I,VSF Export,4112.38
2026-06-08,1,TOY-12,Unit I,Liveaco Compact,3908.2
2026-06-08,1,TOY-13,Unit I,Excel Slub,4855.92
2026-06-08,1,TOY-14,Unit I,Excel Slub,4192.13
2026-06-08,1,TOY-15,Unit I,Excel Slub,4514.68
2026-06-08,1,TSU-01,Unit I,VSF Export,3291.13
2026-06-08,1,TSU-02,Unit I,Excel Slub,3147.86
2026-06-08,1,TSU-03,Unit I,Excel Slub,3152.01
2026-06-08,1,TSU-04,Unit I,Liveaco Compact,2806.05
2026-06-08,1,TSU-05,Unit I,Liveaco Compact,2963.69
2026-06-08,1,TSU-06,Unit I,Excel Slub,3108.09
2026-06-08,1,TSU-07,Unit I,Excel Slub,3436.61
2026-06-08,1,TSU-08,Unit I,Liveaco Compact,2905.63
2026-06-08,1,TSU-09,Unit I,Liveaco Compact,2857.14
2026-06-08,1,TSU-10,Unit I,VSF Export,3277.96
2026-06-08,1,SUL-01,Unit I,Liveaco Compact,469.57
2026-06-08,1,SUL-02,Unit I,VSF Export,550.02
2026-06-08,1,SUL-03,Unit I,VSF Export,633.91
2026-06-08,1,SUL-04,Unit I,Excel Slub,498.2
2026-06-08,1,SUL-05,Unit I,Excel Slub,525.03
2026-06-08,2,TOY-01,Unit I,Excel Slub,4542.1
2026-06-08,2,TOY-02,Unit I,VSF Export,4275.11
2026-06-08,2,TOY-03,Unit I,Excel Slub,4204.73
2026-06-08,2,TOY-04,Unit I,Liveaco Compact,4574.84
2026-06-08,2,TOY-05,Unit I,Excel Slub,4393.17
2026-06-08,2,TOY-06,Unit I,Excel Slub,4020.3
2026-06-08,2,TOY-07,Unit I,Excel Slub,4971.24
2026-06-08,2,TOY-08,Unit I,Liveaco Compact,3331.07
2026-06-08,2,TOY-09,Unit I,Excel Slub,4485.81
2026-06-08,2,TOY-10,Unit I,VSF Export,5226.59
2026-06-08,2,TOY-11,Unit I,Excel Slub,4631.84
2026-06-08,2,TOY-12,Unit I,Liveaco Compact,4600.26
2026-06-08,2,TOY-13,Unit I,VSF Export,5336.59
2026-06-08,2,TOY-14,Unit I,Excel Slub,4299.85
2026-06-08,2,TOY-15,Unit I,Excel Slub,4416.36
2026-06-08,2,TSU-01,Unit I,VSF Export,3785.89
2026-06-08,2,TSU-02,Unit I,Excel Slub,3223.99
2026-06-08,2,TSU-03,Unit I,VSF Export,3328.52
2026-06-08,2,TSU-04,Unit I,Liveaco Compact,2908.95
2026-06-08,2,TSU-05,Unit I,Excel Slub,3142.12
2026-06-08,2,TSU-06,Unit I,Liveaco Compact,2840.51
2026-06-08,2,TSU-07,Unit I,VSF Export,3105.04
2026-06-08,2,TSU-08,Unit I,Liveaco Compact,2589.19
2026-06-08,2,TSU-09,Unit I,Liveaco Compact,2994.33
2026-06-08,2,TSU-10,Unit I,Liveaco Compact,2676.63
2026-06-08,2,SUL-01,Unit I,Liveaco Compact,541.65
2026-06-08,2,SUL-02,Unit I,Liveaco Compact,504.64
2026-06-08,2,SUL-03,Unit I,Excel Slub,458.11
2026-06-08,2,SUL-04,Unit I,Excel Slub,488.05
2026-06-08,2,SUL-05,Unit I,Liveaco Compact,485.17
2026-06-08,3,TOY-01,Unit I,Liveaco Compact,4423.62
2026-06-08,3,TOY-02,Unit I,Excel Slub,3585.39
2026-06-08,3,TOY-03,Unit I,Liveaco Compact,3733.18
2026-06-08,3,TOY-04,Unit I,Excel Slub,4299.21
2026-06-08,3,TOY-05,Unit I,Liveaco Compact,4020.92
2026-06-08,3,TOY-06,Unit I,Excel Slub,4561.74
2026-06-08,3,TOY-07,Unit I,VSF Export,4501.8
2026-06-08,3,TOY-08,Unit I,VSF Export,4355.42
2026-06-08,3,TOY-09,Unit I,Liveaco Compact,3804.23
2026-06-08,3,TOY-10,Unit I,VSF Export,4692.54
2026-06-08,3,TOY-11,Unit I,VSF Export,4981.9
2026-06-08,3,TOY-12,Unit I,VSF Export,4696.0
2026-06-08,3,TOY-13,Unit I,Liveaco Compact,3770.1
2026-06-08,3,TOY-14,Unit I,Liveaco Compact,3954.26
2026-06-08,3,TOY-15,Unit I,Liveaco Compact,4380.05
2026-06-08,3,TSU-01,Unit I,Liveaco Compact,2633.17
2026-06-08,3,TSU-02,Unit I,Excel Slub,3069.13
2026-06-08,3,TSU-03,Unit I,VSF Export,3827.73
2026-06-08,3,TSU-04,Unit I,Excel Slub,3190.01
2026-06-08,3,TSU-05,Unit I,VSF Export,3528.18
2026-06-08,3,TSU-06,Unit I,Liveaco Compact,3228.51
2026-06-08,3,TSU-07,Unit I,Excel Slub,2773.79
2026-06-08,3,TSU-08,Unit I,VSF Export,3742.29
2026-06-08,3,TSU-09,Unit I,Excel Slub,3302.08
2026-06-08,3,TSU-10,Unit I,VSF Export,3374.55
2026-06-08,3,SUL-01,Unit I,Excel Slub,619.59
2026-06-08,3,SUL-02,Unit I,Liveaco Compact,495.78
2026-06-08,3,SUL-03,Unit I,Excel Slub,526.02
2026-06-08,3,SUL-04,Unit I,Excel Slub,506.3
2026-06-08,3,SUL-05,Unit I,Liveaco Compact,579.28
2026-06-09,1,TOY-01,Unit I,VSF Export,5407.55
2026-06-09,1,TOY-02,Unit I,VSF Export,3745.63
2026-06-09,1,TOY-03,Unit I,VSF Export,4917.28
2026-06-09,1,TOY-04,Unit I,Liveaco Compact,3889.66
2026-06-09,1,TOY-05,Unit I,Excel Slub,4418.14
2026-06-09,1,TOY-06,Unit I,VSF Export,5609.35
2026-06-09,1,TOY-07,Unit I,Excel Slub,4142.96
2026-06-09,1,TOY-08,Unit I,Liveaco Compact,3353.0
2026-06-09,1,TOY-09,Unit I,Excel Slub,4092.87
2026-06-09,1,TOY-10,Unit I,Excel Slub,4279.01
2026-06-09,1,TOY-11,Unit I,Liveaco Compact,4168.76
2026-06-09,1,TOY-12,Unit I,Liveaco Compact,4066.78
2026-06-09,1,TOY-13,Unit I,VSF Export,4621.39
2026-06-09,1,TOY-14,Unit I,Excel Slub,4188.36
2026-06-09,1,TOY-15,Unit I,Excel Slub,4120.28
2026-06-09,1,TSU-01,Unit I,Liveaco Compact,2742.92
2026-06-09,1,TSU-02,Unit I,VSF Export,3921.75
2026-06-09,1,TSU-03,Unit I,VSF Export,3003.94
2026-06-09,1,TSU-04,Unit I,Excel Slub,3101.84
2026-06-09,1,TSU-05,Unit I,Excel Slub,2861.17
2026-06-09,1,TSU-06,Unit I,Excel Slub,2968.69
2026-06-09,1,TSU-07,Unit I,VSF Export,3628.89
2026-06-09,1,TSU-08,Unit I,Liveaco Compact,2742.44
2026-06-09,1,TSU-09,Unit I,Excel Slub,3093.64
2026-06-09,1,TSU-10,Unit I,Liveaco Compact,3109.06
2026-06-09,1,SUL-01,Unit I,Liveaco Compact,502.49
2026-06-09,1,SUL-02,Unit I,Liveaco Compact,561.53
2026-06-09,1,SUL-03,Unit I,Excel Slub,493.95
2026-06-09,1,SUL-04,Unit I,Liveaco Compact,559.3
2026-06-09,1,SUL-05,Unit I,VSF Export,599.73
2026-06-09,2,TOY-01,Unit I,Excel Slub,5016.19
2026-06-09,2,TOY-02,Unit I,Excel Slub,3280.46
2026-06-09,2,TOY-03,Unit I,VSF Export,4700.68
2026-06-09,2,TOY-04,Unit I,Liveaco Compact,4210.79
2026-06-09,2,TOY-05,Unit I,Excel Slub,3972.46
2026-06-09,2,TOY-06,Unit I,VSF Export,4956.93
2026-06-09,2,TOY-07,Unit I,Liveaco Compact,4335.44
2026-06-09,2,TOY-08,Unit I,Liveaco Compact,3461.38
2026-06-09,2,TOY-09,Unit I,VSF Export,5093.73
2026-06-09,2,TOY-10,Unit I,Excel Slub,4540.69
2026-06-09,2,TOY-11,Unit I,Liveaco Compact,4079.96
2026-06-09,2,TOY-12,Unit I,VSF Export,4678.01
2026-06-09,2,TOY-13,Unit I,Excel Slub,4116.46
2026-06-09,2,TOY-14,Unit I,Liveaco Compact,3407.61
2026-06-09,2,TOY-15,Unit I,Liveaco Compact,4460.31
2026-06-09,2,TSU-01,Unit I,Liveaco Compact,2957.06
2026-06-09,2,TSU-02,Unit I,Liveaco Compact,3173.65
2026-06-09,2,TSU-03,Unit I,VSF Export,3051.6
2026-06-09,2,TSU-04,Unit I,Excel Slub,2969.98
2026-06-09,2,TSU-05,Unit I,Liveaco Compact,2833.04
2026-06-09,2,TSU-06,Unit I,VSF Export,3304.29
2026-06-09,2,TSU-07,Unit I,Liveaco Compact,3113.12
2026-06-09,2,TSU-08,Unit I,Liveaco Compact,3160.68
2026-06-09,2,TSU-09,Unit I,Excel Slub,2944.82
2026-06-09,2,TSU-10,Unit I,Liveaco Compact,2697.4
2026-06-09,2,SUL-01,Unit I,VSF Export,580.43
2026-06-09,2,SUL-02,Unit I,Excel Slub,571.43
2026-06-09,2,SUL-03,Unit I,Liveaco Compact,442.22
2026-06-09,2,SUL-04,Unit I,Excel Slub,526.34
2026-06-09,2,SUL-05,Unit I,VSF Export,597.51
2026-06-09,3,TOY-01,Unit I,Liveaco Compact,4122.69
2026-06-09,3,TOY-02,Unit I,Liveaco Compact,3059.45
2026-06-09,3,TOY-03,Unit I,VSF Export,5176.58
2026-06-09,3,TOY-04,Unit I,VSF Export,4431.96
2026-06-09,3,TOY-05,Unit I,Liveaco Compact,3647.33
2026-06-09,3,TOY-06,Unit I,VSF Export,4030.52
2026-06-09,3,TOY-07,Unit I,Excel Slub,4779.56
2026-06-09,3,TOY-08,Unit I,VSF Export,4436.76
2026-06-09,3,TOY-09,Unit I,Excel Slub,4871.98
2026-06-09,3,TOY-10,Unit I,Liveaco Compact,3791.89
2026-06-09,3,TOY-11,Unit I,Liveaco Compact,4139.4
2026-06-09,3,TOY-12,Unit I,VSF Export,5389.93
2026-06-09,3,TOY-13,Unit I,VSF Export,4427.16
2026-06-09,3,TOY-14,Unit I,Liveaco Compact,4483.65
2026-06-09,3,TOY-15,Unit I,VSF Export,4941.36
2026-06-09,3,TSU-01,Unit I,VSF Export,3871.08
2026-06-09,3,TSU-02,Unit I,Excel Slub,3029.6
2026-06-09,3,TSU-03,Unit I,VSF Export,3591.92
2026-06-09,3,TSU-04,Unit I,Excel Slub,3183.25
2026-06-09,3,TSU-05,Unit I,VSF Export,3002.28
2026-06-09,3,TSU-06,Unit I,VSF Export,3630.23
2026-06-09,3,TSU-07,Unit I,Liveaco Compact,2802.14
2026-06-09,3,TSU-08,Unit I,Liveaco Compact,3164.85
2026-06-09,3,TSU-09,Unit I,VSF Export,3330.03
2026-06-09,3,TSU-10,Unit I,Excel Slub,3207.08
2026-06-09,3,SUL-01,Unit I,Excel Slub,583.47
2026-06-09,3,SUL-02,Unit I,Liveaco Compact,498.46
2026-06-09,3,SUL-03,Unit I,Excel Slub,491.34
2026-06-09,3,SUL-04,Unit I,Liveaco Compact,486.08
2026-06-09,3,SUL-05,Unit I,Liveaco Compact,493.51
2026-06-10,1,TOY-01,Unit I,Liveaco Compact,4470.64
2026-06-10,1,TOY-02,Unit I,Liveaco Compact,2805.95
2026-06-10,1,TOY-03,Unit I,Excel Slub,4064.59
2026-06-10,1,TOY-04,Unit I,Liveaco Compact,4425.46
2026-06-10,1,TOY-05,Unit I,Liveaco Compact,3883.37
2026-06-10,1,TOY-06,Unit I,Excel Slub,4180.67
2026-06-10,1,TOY-07,Unit I,Liveaco Compact,4091.09
2026-06-10,1,TOY-08,Unit I,Liveaco Compact,3561.36
2026-06-10,1,TOY-09,Unit I,VSF Export,5336.26
2026-06-10,1,TOY-10,Unit I,Excel Slub,4420.21
2026-06-10,1,TOY-11,Unit I,Excel Slub,3862.0
2026-06-10,1,TOY-12,Unit I,Excel Slub,4360.41
2026-06-10,1,TOY-13,Unit I,Excel Slub,3961.74
2026-06-10,1,TOY-14,Unit I,Excel Slub,4283.38
2026-06-10,1,TOY-15,Unit I,VSF Export,5229.15
2026-06-10,1,TSU-01,Unit I,VSF Export,3225.69
2026-06-10,1,TSU-02,Unit I,Excel Slub,3029.9
2026-06-10,1,TSU-03,Unit I,Liveaco Compact,2563.67
2026-06-10,1,TSU-04,Unit I,Excel Slub,2967.85
2026-06-10,1,TSU-05,Unit I,Excel Slub,3114.98
2026-06-10,1,TSU-06,Unit I,Excel Slub,2770.0
2026-06-10,1,TSU-07,Unit I,Excel Slub,3148.73
2026-06-10,1,TSU-08,Unit I,Excel Slub,2904.27
2026-06-10,1,TSU-09,Unit I,Excel Slub,3320.55
2026-06-10,1,TSU-10,Unit I,Excel Slub,3206.99
2026-06-10,1,SUL-01,Unit I,Excel Slub,563.11
2026-06-10,1,SUL-02,Unit I,Liveaco Compact,586.85
2026-06-10,1,SUL-03,Unit I,Liveaco Compact,464.87
2026-06-10,1,SUL-04,Unit I,Excel Slub,545.45
2026-06-10,1,SUL-05,Unit I,VSF Export,621.19
2026-06-10,2,TOY-01,Unit I,Liveaco Compact,3804.15
2026-06-10,2,TOY-02,Unit I,Excel Slub,3245.93
2026-06-10,2,TOY-03,Unit I,Excel Slub,4695.7
2026-06-10,2,TOY-04,Unit I,VSF Export,4945.22
2026-06-10,2,TOY-05,Unit I,VSF Export,5363.77
2026-06-10,2,TOY-06,Unit I,VSF Export,5416.92
2026-06-10,2,TOY-07,Unit I,Liveaco Compact,3991.92
2026-06-10,2,TOY-08,Unit I,Excel Slub,4169.6
2026-06-10,2,TOY-09,Unit I,VSF Export,4744.04
2026-06-10,2,TOY-10,Unit I,Excel Slub,4409.39
2026-06-10,2,TOY-11,Unit I,Liveaco Compact,3893.66
2026-06-10,2,TOY-12,Unit I,Excel Slub,4145.22
2026-06-10,2,TOY-13,Unit I,VSF Export,4919.17
2026-06-10,2,TOY-14,Unit I,Liveaco Compact,4335.37
2026-06-10,2,TOY-15,Unit I,VSF Export,4638.55
2026-06-10,2,TSU-01,Unit I,Liveaco Compact,2645.42
2026-06-10,2,TSU-02,Unit I,VSF Export,3680.75
2026-06-10,2,TSU-03,Unit I,VSF Export,3552.95
2026-06-10,2,TSU-04,Unit I,VSF Export,3689.61
2026-06-10,2,TSU-05,Unit I,VSF Export,3395.57
2026-06-10,2,TSU-06,Unit I,Liveaco Compact,3012.18
2026-06-10,2,TSU-07,Unit I,Excel Slub,3099.54
2026-06-10,2,TSU-08,Unit I,Liveaco Compact,3005.73
2026-06-10,2,TSU-09,Unit I,Liveaco Compact,2893.77
2026-06-10,2,TSU-10,Unit I,Liveaco Compact,2740.73
2026-06-10,2,SUL-01,Unit I,Excel Slub,522.71
