date,shift,machine_id,unit,department,machine_type,target_qty,actual_qty,efficiency_pct
2026-06-02,3,VTX-06,Unit I,Spinning,Vortex,4700,3723,79.22
2026-06-02,3,VTX-07,Unit I,Spinning,Vortex,4700,4345,92.47
2026-06-02,3,VTX-08,Unit I,Spinning,Vortex,4700,4354,92.64
2026-06-02,3,VTX-09,Unit I,Spinning,Vortex,4700,4519,96.16
2026-06-02,3,VTX-10,Unit I,Spinning,Vortex,4700,4124,87.76
2026-06-02,3,VTX-11,Unit I,Spinning,Vortex,4700,4134,87.96
2026-06-02,3,VTX-12,Unit I,Spinning,Vortex,4700,4296,91.41
2026-06-02,3,AJ-01,Unit I,Spinning,Airjet,3750,3522,93.93
2026-06-02,3,AJ-02,Unit I,Spinning,Airjet,3750,3620,96.55
2026-06-02,3,AJ-03,Unit I,Spinning,Airjet,3750,3750,100.0
2026-06-02,3,AJ-04,Unit I,Spinning,Airjet,3750,3723,99.29
2026-06-02,3,AJ-05,Unit I,Spinning,Airjet,3750,3532,94.2
2026-06-03,1,TOY-01,Unit I,Weaving,Toyota,21700,20594,94.9
2026-06-03,1,TOY-02,Unit I,Weaving,Toyota,21700,15838,72.99
2026-06-03,1,TOY-03,Unit I,Weaving,Toyota,21700,20594,94.91
2026-06-03,1,TOY-04,Unit I,Weaving,Toyota,21700,20301,93.56
2026-06-03,1,TOY-05,Unit I,Weaving,Toyota,21700,20965,96.61
2026-06-03,1,TOY-06,Unit I,Weaving,Toyota,21700,19717,90.86
2026-06-03,1,TOY-07,Unit I,Weaving,Toyota,21700,21178,97.6
2026-06-03,1,TOY-08,Unit I,Weaving,Toyota,21700,18589,85.66
2026-06-03,1,TOY-09,Unit I,Weaving,Toyota,21700,20496,94.46
2026-06-03,1,TOY-10,Unit I,Weaving,Toyota,21700,21050,97.01
2026-06-03,1,TOY-11,Unit I,Weaving,Toyota,21700,21363,98.45
2026-06-03,1,TOY-12,Unit I,Weaving,Toyota,21700,20179,92.99
2026-06-03,1,TOY-13,Unit I,Weaving,Toyota,21700,20858,96.12
2026-06-03,1,TOY-14,Unit I,Weaving,Toyota,21700,20628,95.06
2026-06-03,1,TOY-15,Unit I,Weaving,Toyota,21700,20720,95.49
2026-06-03,1,TSU-01,Unit I,Weaving,Tsudakoma,15000,13670,91.13
2026-06-03,1,TSU-02,Unit I,Weaving,Tsudakoma,15000,14268,95.12
2026-06-03,1,TSU-03,Unit I,Weaving,Tsudakoma,15000,14623,97.49
2026-06-03,1,TSU-04,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,1,TSU-05,Unit I,Weaving,Tsudakoma,15000,14969,99.8
2026-06-03,1,TSU-06,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,1,TSU-07,Unit I,Weaving,Tsudakoma,15000,13674,91.16
2026-06-03,1,TSU-08,Unit I,Weaving,Tsudakoma,15000,14904,99.36
2026-06-03,1,TSU-09,Unit I,Weaving,Tsudakoma,15000,14387,95.92
2026-06-03,1,TSU-10,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,1,SUL-01,Unit I,Weaving,Sulzer,2700,2455,90.96
2026-06-03,1,SUL-02,Unit I,Weaving,Sulzer,2700,2451,90.8
2026-06-03,1,SUL-03,Unit I,Weaving,Sulzer,2700,2484,92.0
2026-06-03,1,SUL-04,Unit I,Weaving,Sulzer,2700,2278,84.38
2026-06-03,1,SUL-05,Unit I,Weaving,Sulzer,2700,2494,92.37
2026-06-03,1,RF-01,Unit I,Spinning,RingFrame,2500,2280,91.2
2026-06-03,1,RF-02,Unit I,Spinning,RingFrame,2500,2393,95.75
2026-06-03,1,RF-03,Unit I,Spinning,RingFrame,2500,2417,96.71
2026-06-03,1,RF-04,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-03,1,RF-05,Unit I,Spinning,RingFrame,2500,2493,99.75
2026-06-03,1,RF-06,Unit I,Spinning,RingFrame,2500,2302,92.12
2026-06-03,1,RF-07,Unit I,Spinning,RingFrame,2500,2262,90.51
2026-06-03,1,RF-08,Unit I,Spinning,RingFrame,2500,2436,97.46
2026-06-03,1,RF-09,Unit I,Spinning,RingFrame,2500,2209,88.4
2026-06-03,1,RF-10,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-03,1,RF-11,Unit I,Spinning,RingFrame,2500,2097,83.9
2026-06-03,1,RF-12,Unit I,Spinning,RingFrame,2500,2316,92.65
2026-06-03,1,VTX-01,Unit I,Spinning,Vortex,4700,4062,86.43
2026-06-03,1,VTX-02,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-03,1,VTX-03,Unit I,Spinning,Vortex,4700,4438,94.43
2026-06-03,1,VTX-04,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-03,1,VTX-05,Unit I,Spinning,Vortex,4700,4090,87.03
2026-06-03,1,VTX-06,Unit I,Spinning,Vortex,4700,3525,75.0
2026-06-03,1,VTX-07,Unit I,Spinning,Vortex,4700,4466,95.03
2026-06-03,1,VTX-08,Unit I,Spinning,Vortex,4700,4476,95.23
2026-06-03,1,VTX-09,Unit I,Spinning,Vortex,4700,4359,92.75
2026-06-03,1,VTX-10,Unit I,Spinning,Vortex,4700,4611,98.11
2026-06-03,1,VTX-11,Unit I,Spinning,Vortex,4700,4214,89.66
2026-06-03,1,VTX-12,Unit I,Spinning,Vortex,4700,4431,94.29
2026-06-03,1,AJ-01,Unit I,Spinning,Airjet,3750,3585,95.6
2026-06-03,1,AJ-02,Unit I,Spinning,Airjet,3750,3658,97.57
2026-06-03,1,AJ-03,Unit I,Spinning,Airjet,3750,3695,98.56
2026-06-03,1,AJ-04,Unit I,Spinning,Airjet,3750,3351,89.38
2026-06-03,1,AJ-05,Unit I,Spinning,Airjet,3750,3274,87.33
2026-06-03,2,TOY-01,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-03,2,TOY-02,Unit I,Weaving,Toyota,21700,17286,79.66
2026-06-03,2,TOY-03,Unit I,Weaving,Toyota,21700,19802,91.26
2026-06-03,2,TOY-04,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-03,2,TOY-05,Unit I,Weaving,Toyota,21700,20740,95.58
2026-06-03,2,TOY-06,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-03,2,TOY-07,Unit I,Weaving,Toyota,21700,20688,95.34
2026-06-03,2,TOY-08,Unit I,Weaving,Toyota,21700,19161,88.3
2026-06-03,2,TOY-09,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-03,2,TOY-10,Unit I,Weaving,Toyota,21700,20344,93.76
2026-06-03,2,TOY-11,Unit I,Weaving,Toyota,21700,21669,99.86
2026-06-03,2,TOY-12,Unit I,Weaving,Toyota,21700,21315,98.23
2026-06-03,2,TOY-13,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-03,2,TOY-14,Unit I,Weaving,Toyota,21700,19568,90.18
2026-06-03,2,TOY-15,Unit I,Weaving,Toyota,21700,21359,98.43
2026-06-03,2,TSU-01,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,2,TSU-02,Unit I,Weaving,Tsudakoma,15000,12930,86.21
2026-06-03,2,TSU-03,Unit I,Weaving,Tsudakoma,15000,13362,89.08
2026-06-03,2,TSU-04,Unit I,Weaving,Tsudakoma,15000,12720,84.8
2026-06-03,2,TSU-05,Unit I,Weaving,Tsudakoma,15000,14047,93.65
2026-06-03,2,TSU-06,Unit I,Weaving,Tsudakoma,15000,14788,98.59
2026-06-03,2,TSU-07,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,2,TSU-08,Unit I,Weaving,Tsudakoma,15000,14305,95.37
2026-06-03,2,TSU-09,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,2,TSU-10,Unit I,Weaving,Tsudakoma,15000,13214,88.1
2026-06-03,2,SUL-01,Unit I,Weaving,Sulzer,2700,2335,86.48
2026-06-03,2,SUL-02,Unit I,Weaving,Sulzer,2700,2557,94.72
2026-06-03,2,SUL-03,Unit I,Weaving,Sulzer,2700,2616,96.92
2026-06-03,2,SUL-04,Unit I,Weaving,Sulzer,2700,2560,94.84
2026-06-03,2,SUL-05,Unit I,Weaving,Sulzer,2700,2285,84.66
2026-06-03,2,RF-01,Unit I,Spinning,RingFrame,2500,2363,94.55
2026-06-03,2,RF-02,Unit I,Spinning,RingFrame,2500,2211,88.48
2026-06-03,2,RF-03,Unit I,Spinning,RingFrame,2500,2458,98.35
2026-06-03,2,RF-04,Unit I,Spinning,RingFrame,2500,2420,96.83
2026-06-03,2,RF-05,Unit I,Spinning,RingFrame,2500,2257,90.3
2026-06-03,2,RF-06,Unit I,Spinning,RingFrame,2500,2310,92.43
2026-06-03,2,RF-07,Unit I,Spinning,RingFrame,2500,2242,89.7
2026-06-03,2,RF-08,Unit I,Spinning,RingFrame,2500,2367,94.69
2026-06-03,2,RF-09,Unit I,Spinning,RingFrame,2500,2494,99.78
2026-06-03,2,RF-10,Unit I,Spinning,RingFrame,2500,2251,90.07
2026-06-03,2,RF-11,Unit I,Spinning,RingFrame,2500,2013,80.52
2026-06-03,2,RF-12,Unit I,Spinning,RingFrame,2500,2308,92.35
2026-06-03,2,VTX-01,Unit I,Spinning,Vortex,4700,4278,91.04
2026-06-03,2,VTX-02,Unit I,Spinning,Vortex,4700,4439,94.46
2026-06-03,2,VTX-03,Unit I,Spinning,Vortex,4700,4221,89.82
2026-06-03,2,VTX-04,Unit I,Spinning,Vortex,4700,4334,92.23
2026-06-03,2,VTX-05,Unit I,Spinning,Vortex,4700,4183,89.01
2026-06-03,2,VTX-06,Unit I,Spinning,Vortex,4700,4127,87.82
2026-06-03,2,VTX-07,Unit I,Spinning,Vortex,4700,4473,95.18
2026-06-03,2,VTX-08,Unit I,Spinning,Vortex,4700,4300,91.5
2026-06-03,2,VTX-09,Unit I,Spinning,Vortex,4700,4515,96.07
2026-06-03,2,VTX-10,Unit I,Spinning,Vortex,4700,4438,94.44
2026-06-03,2,VTX-11,Unit I,Spinning,Vortex,4700,4413,93.9
2026-06-03,2,VTX-12,Unit I,Spinning,Vortex,4700,4609,98.07
2026-06-03,2,AJ-01,Unit I,Spinning,Airjet,3750,3704,98.79
2026-06-03,2,AJ-02,Unit I,Spinning,Airjet,3750,3463,92.35
2026-06-03,2,AJ-03,Unit I,Spinning,Airjet,3750,3454,92.12
2026-06-03,2,AJ-04,Unit I,Spinning,Airjet,3750,3510,93.62
2026-06-03,2,AJ-05,Unit I,Spinning,Airjet,3750,3130,83.49
2026-06-03,3,TOY-01,Unit I,Weaving,Toyota,21700,18971,87.42
2026-06-03,3,TOY-02,Unit I,Weaving,Toyota,21700,18409,84.83
2026-06-03,3,TOY-03,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-03,3,TOY-04,Unit I,Weaving,Toyota,21700,20344,93.75
2026-06-03,3,TOY-05,Unit I,Weaving,Toyota,21700,21240,97.88
2026-06-03,3,TOY-06,Unit I,Weaving,Toyota,21700,20952,96.56
2026-06-03,3,TOY-07,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-03,3,TOY-08,Unit I,Weaving,Toyota,21700,18140,83.6
2026-06-03,3,TOY-09,Unit I,Weaving,Toyota,21700,20476,94.36
2026-06-03,3,TOY-10,Unit I,Weaving,Toyota,21700,19578,90.22
2026-06-03,3,TOY-11,Unit I,Weaving,Toyota,21700,18872,86.97
2026-06-03,3,TOY-12,Unit I,Weaving,Toyota,21700,20835,96.02
2026-06-03,3,TOY-13,Unit I,Weaving,Toyota,21700,19794,91.22
2026-06-03,3,TOY-14,Unit I,Weaving,Toyota,21700,19071,87.89
2026-06-03,3,TOY-15,Unit I,Weaving,Toyota,21700,19913,91.77
2026-06-03,3,TSU-01,Unit I,Weaving,Tsudakoma,15000,13438,89.59
2026-06-03,3,TSU-02,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,3,TSU-03,Unit I,Weaving,Tsudakoma,15000,14911,99.41
2026-06-03,3,TSU-04,Unit I,Weaving,Tsudakoma,15000,14244,94.96
2026-06-03,3,TSU-05,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,3,TSU-06,Unit I,Weaving,Tsudakoma,15000,14308,95.39
2026-06-03,3,TSU-07,Unit I,Weaving,Tsudakoma,15000,13604,90.69
2026-06-03,3,TSU-08,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-03,3,TSU-09,Unit I,Weaving,Tsudakoma,15000,14654,97.69
2026-06-03,3,TSU-10,Unit I,Weaving,Tsudakoma,15000,13472,89.81
2026-06-03,3,SUL-01,Unit I,Weaving,Sulzer,2700,2539,94.05
2026-06-03,3,SUL-02,Unit I,Weaving,Sulzer,2700,2446,90.62
2026-06-03,3,SUL-03,Unit I,Weaving,Sulzer,2700,2378,88.09
2026-06-03,3,SUL-04,Unit I,Weaving,Sulzer,2700,2690,99.63
2026-06-03,3,SUL-05,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-06-03,3,RF-01,Unit I,Spinning,RingFrame,2500,2200,88.01
2026-06-03,3,RF-02,Unit I,Spinning,RingFrame,2500,2445,97.81
2026-06-03,3,RF-03,Unit I,Spinning,RingFrame,2500,2293,91.75
2026-06-03,3,RF-04,Unit I,Spinning,RingFrame,2500,2314,92.56
2026-06-03,3,RF-05,Unit I,Spinning,RingFrame,2500,2300,92.04
2026-06-03,3,RF-06,Unit I,Spinning,RingFrame,2500,2267,90.68
2026-06-03,3,RF-07,Unit I,Spinning,RingFrame,2500,2381,95.24
2026-06-03,3,RF-08,Unit I,Spinning,RingFrame,2500,2271,90.85
2026-06-03,3,RF-09,Unit I,Spinning,RingFrame,2500,2408,96.35
2026-06-03,3,RF-10,Unit I,Spinning,RingFrame,2500,2368,94.75
2026-06-03,3,RF-11,Unit I,Spinning,RingFrame,2500,1920,76.81
2026-06-03,3,RF-12,Unit I,Spinning,RingFrame,2500,2261,90.46
2026-06-03,3,VTX-01,Unit I,Spinning,Vortex,4700,4329,92.12
2026-06-03,3,VTX-02,Unit I,Spinning,Vortex,4700,4642,98.78
2026-06-03,3,VTX-03,Unit I,Spinning,Vortex,4700,4582,97.5
2026-06-03,3,VTX-04,Unit I,Spinning,Vortex,4700,4235,90.11
2026-06-03,3,VTX-05,Unit I,Spinning,Vortex,4700,4488,95.5
2026-06-03,3,VTX-06,Unit I,Spinning,Vortex,4700,3842,81.76
2026-06-03,3,VTX-07,Unit I,Spinning,Vortex,4700,4072,86.65
2026-06-03,3,VTX-08,Unit I,Spinning,Vortex,4700,4592,97.72
2026-06-03,3,VTX-09,Unit I,Spinning,Vortex,4700,4309,91.69
2026-06-03,3,VTX-10,Unit I,Spinning,Vortex,4700,4599,97.85
2026-06-03,3,VTX-11,Unit I,Spinning,Vortex,4700,4285,91.18
2026-06-03,3,VTX-12,Unit I,Spinning,Vortex,4700,4040,85.98
2026-06-03,3,AJ-01,Unit I,Spinning,Airjet,3750,3257,86.86
2026-06-03,3,AJ-02,Unit I,Spinning,Airjet,3750,3571,95.24
2026-06-03,3,AJ-03,Unit I,Spinning,Airjet,3750,3611,96.3
2026-06-03,3,AJ-04,Unit I,Spinning,Airjet,3750,3392,90.48
2026-06-03,3,AJ-05,Unit I,Spinning,Airjet,3750,3682,98.19
2026-06-04,1,TOY-01,Unit I,Weaving,Toyota,21700,18812,86.69
2026-06-04,1,TOY-02,Unit I,Weaving,Toyota,21700,16854,77.67
2026-06-04,1,TOY-03,Unit I,Weaving,Toyota,21700,19301,88.94
2026-06-04,1,TOY-04,Unit I,Weaving,Toyota,21700,19907,91.74
2026-06-04,1,TOY-05,Unit I,Weaving,Toyota,21700,20666,95.24
2026-06-04,1,TOY-06,Unit I,Weaving,Toyota,21700,19681,90.7
2026-06-04,1,TOY-07,Unit I,Weaving,Toyota,21700,20197,93.08
2026-06-04,1,TOY-08,Unit I,Weaving,Toyota,21700,18017,83.03
2026-06-04,1,TOY-09,Unit I,Weaving,Toyota,21700,19989,92.12
2026-06-04,1,TOY-10,Unit I,Weaving,Toyota,21700,21521,99.18
2026-06-04,1,TOY-11,Unit I,Weaving,Toyota,21700,19389,89.35
2026-06-04,1,TOY-12,Unit I,Weaving,Toyota,21700,21189,97.65
2026-06-04,1,TOY-13,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-04,1,TOY-14,Unit I,Weaving,Toyota,21700,17933,82.64
2026-06-04,1,TOY-15,Unit I,Weaving,Toyota,21700,19750,91.02
2026-06-04,1,TSU-01,Unit I,Weaving,Tsudakoma,15000,14682,97.89
2026-06-04,1,TSU-02,Unit I,Weaving,Tsudakoma,15000,14097,93.98
2026-06-04,1,TSU-03,Unit I,Weaving,Tsudakoma,15000,14528,96.86
2026-06-04,1,TSU-04,Unit I,Weaving,Tsudakoma,15000,13797,91.98
2026-06-04,1,TSU-05,Unit I,Weaving,Tsudakoma,15000,14314,95.43
2026-06-04,1,TSU-06,Unit I,Weaving,Tsudakoma,15000,14133,94.22
2026-06-04,1,TSU-07,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-04,1,TSU-08,Unit I,Weaving,Tsudakoma,15000,14440,96.27
2026-06-04,1,TSU-09,Unit I,Weaving,Tsudakoma,15000,14503,96.69
2026-06-04,1,TSU-10,Unit I,Weaving,Tsudakoma,15000,13941,92.94
2026-06-04,1,SUL-01,Unit I,Weaving,Sulzer,2700,2499,92.56
2026-06-04,1,SUL-02,Unit I,Weaving,Sulzer,2700,2506,92.84
2026-06-04,1,SUL-03,Unit I,Weaving,Sulzer,2700,2618,96.97
2026-06-04,1,SUL-04,Unit I,Weaving,Sulzer,2700,2508,92.9
2026-06-04,1,SUL-05,Unit I,Weaving,Sulzer,2700,2604,96.45
2026-06-04,1,RF-01,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,1,RF-02,Unit I,Spinning,RingFrame,2500,2483,99.36
2026-06-04,1,RF-03,Unit I,Spinning,RingFrame,2500,2334,93.37
2026-06-04,1,RF-04,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,1,RF-05,Unit I,Spinning,RingFrame,2500,2323,92.96
2026-06-04,1,RF-06,Unit I,Spinning,RingFrame,2500,2120,84.81
2026-06-04,1,RF-07,Unit I,Spinning,RingFrame,2500,2248,89.96
2026-06-04,1,RF-08,Unit I,Spinning,RingFrame,2500,2141,85.65
2026-06-04,1,RF-09,Unit I,Spinning,RingFrame,2500,2331,93.24
2026-06-04,1,RF-10,Unit I,Spinning,RingFrame,2500,2377,95.09
2026-06-04,1,RF-11,Unit I,Spinning,RingFrame,2500,2159,86.38
2026-06-04,1,RF-12,Unit I,Spinning,RingFrame,2500,2415,96.63
2026-06-04,1,VTX-01,Unit I,Spinning,Vortex,4700,4413,93.9
2026-06-04,1,VTX-02,Unit I,Spinning,Vortex,4700,4659,99.15
2026-06-04,1,VTX-03,Unit I,Spinning,Vortex,4700,3945,83.94
2026-06-04,1,VTX-04,Unit I,Spinning,Vortex,4700,4520,96.18
2026-06-04,1,VTX-05,Unit I,Spinning,Vortex,4700,4646,98.85
2026-06-04,1,VTX-06,Unit I,Spinning,Vortex,4700,3318,70.61
2026-06-04,1,VTX-07,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-04,1,VTX-08,Unit I,Spinning,Vortex,4700,4544,96.69
2026-06-04,1,VTX-09,Unit I,Spinning,Vortex,4700,4367,92.92
2026-06-04,1,VTX-10,Unit I,Spinning,Vortex,4700,4613,98.16
2026-06-04,1,VTX-11,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-04,1,VTX-12,Unit I,Spinning,Vortex,4700,4507,95.91
2026-06-04,1,AJ-01,Unit I,Spinning,Airjet,3750,3609,96.24
2026-06-04,1,AJ-02,Unit I,Spinning,Airjet,3750,3476,92.7
2026-06-04,1,AJ-03,Unit I,Spinning,Airjet,3750,3403,90.75
2026-06-04,1,AJ-04,Unit I,Spinning,Airjet,3750,3718,99.15
2026-06-04,1,AJ-05,Unit I,Spinning,Airjet,3750,3401,90.72
2026-06-04,2,TOY-01,Unit I,Weaving,Toyota,21700,20692,95.36
2026-06-04,2,TOY-02,Unit I,Weaving,Toyota,21700,16407,75.61
2026-06-04,2,TOY-03,Unit I,Weaving,Toyota,21700,21134,97.39
2026-06-04,2,TOY-04,Unit I,Weaving,Toyota,21700,20977,96.67
2026-06-04,2,TOY-05,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-04,2,TOY-06,Unit I,Weaving,Toyota,21700,20061,92.45
2026-06-04,2,TOY-07,Unit I,Weaving,Toyota,21700,20322,93.65
2026-06-04,2,TOY-08,Unit I,Weaving,Toyota,21700,15864,73.11
2026-06-04,2,TOY-09,Unit I,Weaving,Toyota,21700,20132,92.78
2026-06-04,2,TOY-10,Unit I,Weaving,Toyota,21700,21024,96.89
2026-06-04,2,TOY-11,Unit I,Weaving,Toyota,21700,21436,98.78
2026-06-04,2,TOY-12,Unit I,Weaving,Toyota,21700,19614,90.39
2026-06-04,2,TOY-13,Unit I,Weaving,Toyota,21700,21558,99.35
2026-06-04,2,TOY-14,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-04,2,TOY-15,Unit I,Weaving,Toyota,21700,21063,97.07
2026-06-04,2,TSU-01,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-04,2,TSU-02,Unit I,Weaving,Tsudakoma,15000,13669,91.13
2026-06-04,2,TSU-03,Unit I,Weaving,Tsudakoma,15000,13316,88.78
2026-06-04,2,TSU-04,Unit I,Weaving,Tsudakoma,15000,12915,86.11
2026-06-04,2,TSU-05,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-04,2,TSU-06,Unit I,Weaving,Tsudakoma,15000,14740,98.27
2026-06-04,2,TSU-07,Unit I,Weaving,Tsudakoma,15000,14208,94.72
2026-06-04,2,TSU-08,Unit I,Weaving,Tsudakoma,15000,14459,96.4
2026-06-04,2,TSU-09,Unit I,Weaving,Tsudakoma,15000,13405,89.37
2026-06-04,2,TSU-10,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-04,2,SUL-01,Unit I,Weaving,Sulzer,2700,2582,95.65
2026-06-04,2,SUL-02,Unit I,Weaving,Sulzer,2700,2579,95.55
2026-06-04,2,SUL-03,Unit I,Weaving,Sulzer,2700,2662,98.63
2026-06-04,2,SUL-04,Unit I,Weaving,Sulzer,2700,2629,97.41
2026-06-04,2,SUL-05,Unit I,Weaving,Sulzer,2700,2595,96.12
2026-06-04,2,RF-01,Unit I,Spinning,RingFrame,2500,2276,91.05
2026-06-04,2,RF-02,Unit I,Spinning,RingFrame,2500,2433,97.36
2026-06-04,2,RF-03,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,2,RF-04,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,2,RF-05,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,2,RF-06,Unit I,Spinning,RingFrame,2500,2311,92.44
2026-06-04,2,RF-07,Unit I,Spinning,RingFrame,2500,2251,90.05
2026-06-04,2,RF-08,Unit I,Spinning,RingFrame,2500,2359,94.37
2026-06-04,2,RF-09,Unit I,Spinning,RingFrame,2500,2381,95.28
2026-06-04,2,RF-10,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,2,RF-11,Unit I,Spinning,RingFrame,2500,1738,69.54
2026-06-04,2,RF-12,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,2,VTX-01,Unit I,Spinning,Vortex,4700,4427,94.21
2026-06-04,2,VTX-02,Unit I,Spinning,Vortex,4700,4364,92.87
2026-06-04,2,VTX-03,Unit I,Spinning,Vortex,4700,4227,89.94
2026-06-04,2,VTX-04,Unit I,Spinning,Vortex,4700,4076,86.73
2026-06-04,2,VTX-05,Unit I,Spinning,Vortex,4700,4658,99.12
2026-06-04,2,VTX-06,Unit I,Spinning,Vortex,4700,3683,78.37
2026-06-04,2,VTX-07,Unit I,Spinning,Vortex,4700,4161,88.55
2026-06-04,2,VTX-08,Unit I,Spinning,Vortex,4700,4160,88.52
2026-06-04,2,VTX-09,Unit I,Spinning,Vortex,4700,4386,93.32
2026-06-04,2,VTX-10,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-04,2,VTX-11,Unit I,Spinning,Vortex,4700,4403,93.7
2026-06-04,2,VTX-12,Unit I,Spinning,Vortex,4700,4111,87.48
2026-06-04,2,AJ-01,Unit I,Spinning,Airjet,3750,3516,93.77
2026-06-04,2,AJ-02,Unit I,Spinning,Airjet,3750,3511,93.64
2026-06-04,2,AJ-03,Unit I,Spinning,Airjet,3750,3056,81.52
2026-06-04,2,AJ-04,Unit I,Spinning,Airjet,3750,3552,94.73
2026-06-04,2,AJ-05,Unit I,Spinning,Airjet,3750,3519,93.85
2026-06-04,3,TOY-01,Unit I,Weaving,Toyota,21700,21370,98.48
2026-06-04,3,TOY-02,Unit I,Weaving,Toyota,21700,18932,87.24
2026-06-04,3,TOY-03,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-04,3,TOY-04,Unit I,Weaving,Toyota,21700,20323,93.66
2026-06-04,3,TOY-05,Unit I,Weaving,Toyota,21700,19414,89.47
2026-06-04,3,TOY-06,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-04,3,TOY-07,Unit I,Weaving,Toyota,21700,20679,95.3
2026-06-04,3,TOY-08,Unit I,Weaving,Toyota,21700,16941,78.07
2026-06-04,3,TOY-09,Unit I,Weaving,Toyota,21700,20588,94.88
2026-06-04,3,TOY-10,Unit I,Weaving,Toyota,21700,20829,95.99
2026-06-04,3,TOY-11,Unit I,Weaving,Toyota,21700,20458,94.28
2026-06-04,3,TOY-12,Unit I,Weaving,Toyota,21700,19992,92.13
2026-06-04,3,TOY-13,Unit I,Weaving,Toyota,21700,20021,92.27
2026-06-04,3,TOY-14,Unit I,Weaving,Toyota,21700,20579,94.84
2026-06-04,3,TOY-15,Unit I,Weaving,Toyota,21700,20025,92.28
2026-06-04,3,TSU-01,Unit I,Weaving,Tsudakoma,15000,13715,91.44
2026-06-04,3,TSU-02,Unit I,Weaving,Tsudakoma,15000,14329,95.53
2026-06-04,3,TSU-03,Unit I,Weaving,Tsudakoma,15000,14058,93.73
2026-06-04,3,TSU-04,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-04,3,TSU-05,Unit I,Weaving,Tsudakoma,15000,12261,81.75
2026-06-04,3,TSU-06,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-04,3,TSU-07,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-04,3,TSU-08,Unit I,Weaving,Tsudakoma,15000,12694,84.63
2026-06-04,3,TSU-09,Unit I,Weaving,Tsudakoma,15000,13992,93.29
2026-06-04,3,TSU-10,Unit I,Weaving,Tsudakoma,15000,13971,93.14
2026-06-04,3,SUL-01,Unit I,Weaving,Sulzer,2700,2374,87.96
2026-06-04,3,SUL-02,Unit I,Weaving,Sulzer,2700,2459,91.11
2026-06-04,3,SUL-03,Unit I,Weaving,Sulzer,2700,2415,89.45
2026-06-04,3,SUL-04,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-06-04,3,SUL-05,Unit I,Weaving,Sulzer,2700,2691,99.68
2026-06-04,3,RF-01,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-04,3,RF-02,Unit I,Spinning,RingFrame,2500,2465,98.61
2026-06-04,3,RF-03,Unit I,Spinning,RingFrame,2500,2233,89.35
2026-06-04,3,RF-04,Unit I,Spinning,RingFrame,2500,2309,92.38
2026-06-04,3,RF-05,Unit I,Spinning,RingFrame,2500,2436,97.45
2026-06-04,3,RF-06,Unit I,Spinning,RingFrame,2500,2222,88.89
